"term"	"term_count"	"x"	"group"	"included"
"προπράσσω"	11	26282	"lxx-nt"	TRUE
"προσαγωγός"	11	26283	"outside-lxx-nt"	TRUE
"προσαναιρέω"	11	26284	"outside-lxx-nt"	TRUE
"προσαποφαίνω"	11	26285	"outside-lxx-nt"	TRUE
"προσδοξάζω"	11	26286	"outside-lxx-nt"	TRUE
"προσεκκαίω"	11	26287	"lxx-nt"	TRUE
"προσεπεμβάλλω"	11	26288	"outside-lxx-nt"	TRUE
"προσεπιγίγνομαι"	11	26289	"outside-lxx-nt"	TRUE
"προσκατηγορέω"	11	26290	"outside-lxx-nt"	TRUE
"προσκέπτομαι"	11	26291	"outside-lxx-nt"	TRUE
"προσκληρόω"	11	26292	"lxx-nt"	TRUE
"προσμυθεύω"	11	26293	"outside-lxx-nt"	TRUE
"προσοκέλλω"	11	26294	"outside-lxx-nt"	TRUE
"προσουρέω"	11	26295	"outside-lxx-nt"	TRUE
"προστερνίδιον"	11	26296	"outside-lxx-nt"	TRUE
"προστρόπαιος"	11	26297	"outside-lxx-nt"	TRUE
"προταριχεύω"	11	26298	"outside-lxx-nt"	TRUE
"προφυράω"	11	26299	"outside-lxx-nt"	TRUE
"πτωχικός"	11	26300	"outside-lxx-nt"	TRUE
"πυόω"	11	26301	"outside-lxx-nt"	TRUE
"πυραμοῦς"	11	26302	"outside-lxx-nt"	TRUE
"ῥάπισμα"	11	26303	"lxx-nt"	TRUE
"ῥιζίον"	11	26304	"outside-lxx-nt"	TRUE
"ῥοδοδάκτυλος"	11	26305	"outside-lxx-nt"	TRUE
"ῥοδωνιά"	11	26306	"outside-lxx-nt"	TRUE
"ῥοφητός"	11	26307	"outside-lxx-nt"	TRUE
"ῥωμαΐζω"	11	26308	"outside-lxx-nt"	TRUE
"ρκαʹ"	11	26309	"outside-lxx-nt"	TRUE
"σʹ"	11	26310	"outside-lxx-nt"	TRUE
"σάω"	11	26311	"outside-lxx-nt"	TRUE
"σαγαπηνόν"	11	26312	"outside-lxx-nt"	TRUE
"σηρικός"	11	26313	"outside-lxx-nt"	TRUE
"σιγαλόεις"	11	26314	"outside-lxx-nt"	TRUE
"σιδήριος"	11	26315	"outside-lxx-nt"	TRUE
"σικυώνιον"	11	26316	"outside-lxx-nt"	TRUE
"σιτωνία"	11	26317	"outside-lxx-nt"	TRUE
"σκεʹ"	11	26318	"outside-lxx-nt"	TRUE
"σκεδαστός"	11	26319	"outside-lxx-nt"	TRUE
"σκορδινάομαι"	11	26320	"outside-lxx-nt"	TRUE
"σκοτάω"	11	26321	"lxx-nt"	TRUE
"σκυτάλιον"	11	26322	"outside-lxx-nt"	TRUE
"σπαταλάω"	11	26323	"lxx-nt"	TRUE
"σπερχνός"	11	26324	"outside-lxx-nt"	TRUE
"σπογγίας"	11	26325	"outside-lxx-nt"	TRUE
"σταθμικός"	11	26326	"outside-lxx-nt"	TRUE
"σταμνίον"	11	26327	"outside-lxx-nt"	TRUE
"στεφανηφόρος"	11	26328	"outside-lxx-nt"	TRUE
"στόμωσις"	11	26329	"outside-lxx-nt"	TRUE
"στοναχή"	11	26330	"outside-lxx-nt"	TRUE
"στυγνάζω"	11	26331	"lxx-nt"	TRUE
"στυγνότης"	11	26332	"outside-lxx-nt"	TRUE
"σύκαι"	11	26333	"lxx-nt"	TRUE
"συγκατακλείω"	11	26334	"outside-lxx-nt"	TRUE
"συγκατασπάω"	11	26335	"outside-lxx-nt"	TRUE
"συγκατατάσσω"	11	26336	"outside-lxx-nt"	TRUE
"συγκαταφεύγω"	11	26337	"outside-lxx-nt"	TRUE
"συγκιρνάω"	11	26338	"outside-lxx-nt"	TRUE
"συγχορεύω"	11	26339	"outside-lxx-nt"	TRUE
"συλλούομαι"	11	26340	"outside-lxx-nt"	TRUE
"συμβατήριος"	11	26341	"outside-lxx-nt"	TRUE
"συμβοάω"	11	26342	"outside-lxx-nt"	TRUE
"συμπάσσω"	11	26343	"outside-lxx-nt"	TRUE
"συμπαλαίω"	11	26344	"outside-lxx-nt"	TRUE
"συμπεριπατέω"	11	26345	"outside-lxx-nt"	TRUE
"συμποιέω"	11	26346	"lxx-nt"	TRUE
"συμπολίζω"	11	26347	"outside-lxx-nt"	TRUE
"συμπολιορκέω"	11	26348	"outside-lxx-nt"	TRUE
"συμφορητός"	11	26349	"outside-lxx-nt"	TRUE
"συμψαύω"	11	26350	"outside-lxx-nt"	TRUE
"συνακοντίζω"	11	26351	"outside-lxx-nt"	TRUE
"συναλίσκομαι"	11	26352	"outside-lxx-nt"	TRUE
"συναλοάω"	11	26353	"lxx-nt"	TRUE
"συναπτέον"	11	26354	"outside-lxx-nt"	TRUE
"συναφανίζομαι"	11	26355	"outside-lxx-nt"	TRUE
"συνδιάγω"	11	26356	"outside-lxx-nt"	TRUE
"συνέριθος"	11	26357	"outside-lxx-nt"	TRUE
"συνελίσσω"	11	26358	"outside-lxx-nt"	TRUE
"συνεξευρίσκω"	11	26359	"outside-lxx-nt"	TRUE
"συνεπείγω"	11	26360	"outside-lxx-nt"	TRUE
"συνεπικοσμέω"	11	26361	"outside-lxx-nt"	TRUE
"συνερέω"	11	26362	"outside-lxx-nt"	TRUE
"συνομαρτέω"	11	26363	"outside-lxx-nt"	TRUE
"συνουσιαστικός"	11	26364	"outside-lxx-nt"	TRUE
"συντιμωρέω"	11	26365	"outside-lxx-nt"	TRUE
"συσκηνόω"	11	26366	"lxx-nt"	TRUE
"συσπεύδω"	11	26367	"outside-lxx-nt"	TRUE
"σφηκιά"	11	26368	"lxx-nt"	TRUE
"σφιγκτήρ"	11	26369	"outside-lxx-nt"	TRUE
"σφοδρύνω"	11	26370	"outside-lxx-nt"	TRUE
"σχολικός"	11	26371	"outside-lxx-nt"	TRUE
"σωμασκία"	11	26372	"outside-lxx-nt"	TRUE
"σωματότης"	11	26373	"outside-lxx-nt"	TRUE
"σωματόω"	11	26374	"outside-lxx-nt"	TRUE
"ταξιαρχέω"	11	26375	"outside-lxx-nt"	TRUE
"ταὐτός"	11	26376	"outside-lxx-nt"	TRUE
"ταυρόκολλα"	11	26377	"outside-lxx-nt"	TRUE
"ταχυεργία"	11	26378	"outside-lxx-nt"	TRUE
"τελλίνη"	11	26379	"outside-lxx-nt"	TRUE
"τεσσαρακοντάς"	11	26380	"outside-lxx-nt"	TRUE
"τεσσαρακοσταῖος"	11	26381	"outside-lxx-nt"	TRUE
"τεῦθος"	11	26382	"outside-lxx-nt"	TRUE
"τεφρόω"	11	26383	"lxx-nt"	TRUE
"τήβεννα"	11	26384	"outside-lxx-nt"	TRUE
"τήθυον"	11	26385	"outside-lxx-nt"	TRUE
"τηλία"	11	26386	"outside-lxx-nt"	TRUE
"τηνάλλως"	11	26387	"outside-lxx-nt"	TRUE
"τιθασσός"	11	26388	"outside-lxx-nt"	TRUE
"τοσουτον́ς"	11	26389	"outside-lxx-nt"	TRUE
"τραπεζιτεύω"	11	26390	"outside-lxx-nt"	TRUE
"τραπεζοκόμος"	11	26391	"outside-lxx-nt"	TRUE
"τρεπτέον"	11	26392	"outside-lxx-nt"	TRUE
"τρίστοιχος"	11	26393	"outside-lxx-nt"	TRUE
"τριετηρίς"	11	26394	"outside-lxx-nt"	TRUE
"τριετίζω"	11	26395	"lxx-nt"	TRUE
"τρισσάκις"	11	26396	"outside-lxx-nt"	TRUE
"τρόχιλος"	11	26397	"outside-lxx-nt"	TRUE
"τύρβη"	11	26398	"outside-lxx-nt"	TRUE
"τυφῶν"	11	26399	"outside-lxx-nt"	TRUE
"ὕνις"	11	26400	"outside-lxx-nt"	TRUE
"ὑδροπότης"	11	26401	"outside-lxx-nt"	TRUE
"ὑδρωποειδής"	11	26402	"outside-lxx-nt"	TRUE
"ὑλάω"	11	26403	"outside-lxx-nt"	TRUE
"ὑπαναχωρέω"	11	26404	"outside-lxx-nt"	TRUE
"ὑπανίημι"	11	26405	"outside-lxx-nt"	TRUE
"ὑπανοίγω"	11	26406	"outside-lxx-nt"	TRUE
"ὑπέρτονος"	11	26407	"outside-lxx-nt"	TRUE
"ὑπέρχυσις"	11	26408	"outside-lxx-nt"	TRUE
"ὑπεισχάω"	11	26409	"outside-lxx-nt"	TRUE
"ὑπεκκαίω"	11	26410	"outside-lxx-nt"	TRUE
"ὑπεκρέω"	11	26411	"lxx-nt"	TRUE
"ὑπερημερία"	11	26412	"outside-lxx-nt"	TRUE
"ὑπερθύριον"	11	26413	"outside-lxx-nt"	TRUE
"ὑπερμήκης"	11	26414	"lxx-nt"	TRUE
"ὑπεροικέω"	11	26415	"outside-lxx-nt"	TRUE
"ὑπερύψηλος"	11	26416	"outside-lxx-nt"	TRUE
"ὑπερφεύγω"	11	26417	"outside-lxx-nt"	TRUE
"ὑπερωέω"	11	26418	"outside-lxx-nt"	TRUE
"ὑπο"	11	26419	"outside-lxx-nt"	TRUE
"ὑπόδριμυς"	11	26420	"outside-lxx-nt"	TRUE
"ὑπόθημα"	11	26421	"outside-lxx-nt"	TRUE
"ὑπόπλατυς"	11	26422	"outside-lxx-nt"	TRUE
"ὑποβιβάζω"	11	26423	"outside-lxx-nt"	TRUE
"ὑποθάλπω"	11	26424	"outside-lxx-nt"	TRUE
"ὑποθυμίς"	11	26425	"outside-lxx-nt"	TRUE
"ὑποκαρόω"	11	26426	"outside-lxx-nt"	TRUE
"ὑποκλάω"	11	26427	"outside-lxx-nt"	TRUE
"ὑφιστάω"	11	26428	"outside-lxx-nt"	TRUE
"ὑφόρασις"	11	26429	"outside-lxx-nt"	TRUE
"φάρος"	11	26430	"outside-lxx-nt"	TRUE
"φάω"	11	26431	"outside-lxx-nt"	TRUE
"φαεσίμβροτος"	11	26432	"outside-lxx-nt"	TRUE
"φαραώ"	11	26433	"lxx-nt"	TRUE
"φιλογυμναστέω"	11	26434	"outside-lxx-nt"	TRUE
"φιλοικτίρμων"	11	26435	"outside-lxx-nt"	TRUE
"φιλοσκώμμων"	11	26436	"outside-lxx-nt"	TRUE
"φιλοτίμημα"	11	26437	"outside-lxx-nt"	TRUE
"φλεγμός"	11	26438	"outside-lxx-nt"	TRUE
"φλογερός"	11	26439	"outside-lxx-nt"	TRUE
"φόρον"	11	26440	"lxx-nt"	TRUE
"φρίξ"	11	26441	"outside-lxx-nt"	TRUE
"φύτευμα"	11	26442	"lxx-nt"	TRUE
"φυλλοβολέω"	11	26443	"outside-lxx-nt"	TRUE
"φωταγωγέω"	11	26444	"lxx-nt"	TRUE
"χάλκασπις"	11	26445	"outside-lxx-nt"	TRUE
"χαλκοτύπος"	11	26446	"outside-lxx-nt"	TRUE
"χαριεντισμός"	11	26447	"outside-lxx-nt"	TRUE
"χαρμονή"	11	26448	"lxx-nt"	TRUE
"χορήγιον"	11	26449	"outside-lxx-nt"	TRUE
"χραισμέω"	11	26450	"outside-lxx-nt"	TRUE
"χρεμετιστικός"	11	26451	"outside-lxx-nt"	TRUE
"χρηματικός"	11	26452	"outside-lxx-nt"	TRUE
"χρησμῳδός"	11	26453	"outside-lxx-nt"	TRUE
"χρύσινος"	11	26454	"outside-lxx-nt"	TRUE
"χρυσοφόρος"	11	26455	"outside-lxx-nt"	TRUE
"χώρησις"	11	26456	"outside-lxx-nt"	TRUE
"ψελλός"	11	26457	"outside-lxx-nt"	TRUE
"ψευδεπίγραφος"	11	26458	"outside-lxx-nt"	TRUE
"ψήν"	11	26459	"outside-lxx-nt"	TRUE
"ψιθυρισμός"	11	26460	"lxx-nt"	TRUE
"ψοφώδης"	11	26461	"outside-lxx-nt"	TRUE
"ὠχρίασις"	11	26462	"outside-lxx-nt"	TRUE
"ὡραισμός"	11	26463	"lxx-nt"	TRUE
"𐅷ʹʹ"	11	26464	"outside-lxx-nt"	TRUE
"Ἄλπεια"	10	26465	"outside-lxx-nt"	TRUE
"Ἄντυλλος"	10	26466	"outside-lxx-nt"	TRUE
"Ἄραρ"	10	26467	"outside-lxx-nt"	TRUE
"Ἄρας"	10	26468	"outside-lxx-nt"	TRUE
"Ἄρευς"	10	26469	"outside-lxx-nt"	TRUE
"Ἄριστος"	10	26470	"outside-lxx-nt"	TRUE
"Ἄσπενδος"	10	26471	"outside-lxx-nt"	TRUE
"Ἄστειος"	10	26472	"outside-lxx-nt"	TRUE
"Ἄτακτος"	10	26473	"outside-lxx-nt"	TRUE
"Ἄττιος"	10	26474	"outside-lxx-nt"	TRUE
"Ἄχαρ"	10	26475	"lxx-nt"	TRUE
"Ἀβειρών"	10	26476	"lxx-nt"	TRUE
"Ἀβισάρης"	10	26477	"outside-lxx-nt"	TRUE
"Ἀγάθινος"	10	26478	"outside-lxx-nt"	TRUE
"Ἀδελφός"	10	26479	"lxx-nt"	TRUE
"Ἀλεός"	10	26480	"outside-lxx-nt"	TRUE
"Ἀλκιμέδων"	10	26481	"outside-lxx-nt"	TRUE
"Ἀλκιμίων"	10	26482	"outside-lxx-nt"	TRUE
"Ἀλκισθένης"	10	26483	"outside-lxx-nt"	TRUE
"Ἀλκυονεύς"	10	26484	"outside-lxx-nt"	TRUE
"Ἀμαρυγκεύς"	10	26485	"outside-lxx-nt"	TRUE
"Ἀμμάν"	10	26486	"lxx-nt"	TRUE
"Ἀμμανῖτις"	10	26487	"lxx-nt"	TRUE
"Ἀνάξιππος"	10	26488	"outside-lxx-nt"	TRUE
"Ἀναμεήλ"	10	26489	"lxx-nt"	TRUE
"Ἀντίδωρος"	10	26490	"outside-lxx-nt"	TRUE
"Ἀντίπολις"	10	26491	"outside-lxx-nt"	TRUE
"Ἀντιφάτης"	10	26492	"outside-lxx-nt"	TRUE
"Ἀντρών"	10	26493	"outside-lxx-nt"	TRUE
"Ἀξιόνικος"	10	26494	"outside-lxx-nt"	TRUE
"Ἀόνιος"	10	26495	"outside-lxx-nt"	TRUE
"Ἀπολογία"	10	26496	"outside-lxx-nt"	TRUE
"Ἀραρός"	10	26497	"outside-lxx-nt"	TRUE
"Ἀργῷος"	10	26498	"outside-lxx-nt"	TRUE
"Ἀριστεύς"	10	26499	"outside-lxx-nt"	TRUE
"Ἀριστοτελικός"	10	26500	"outside-lxx-nt"	TRUE
"Ἀρνών"	10	26501	"lxx-nt"	TRUE
"Ἀρριανός"	10	26502	"outside-lxx-nt"	TRUE
"Ἀρταβάνης"	10	26503	"outside-lxx-nt"	TRUE
"Ἀρχέδαμος"	10	26504	"outside-lxx-nt"	TRUE
"Ἀσέη"	10	26505	"outside-lxx-nt"	TRUE
"Ἀσίας"	10	26506	"outside-lxx-nt"	TRUE
"Ἀσκληπιακός"	10	26507	"outside-lxx-nt"	TRUE
"Ἀσκληπιόδωρος"	10	26508	"outside-lxx-nt"	TRUE
"Ἀστακός"	10	26509	"outside-lxx-nt"	TRUE
"Ἀστυδαμεία"	10	26510	"outside-lxx-nt"	TRUE
"Ἀτάρβας"	10	26511	"outside-lxx-nt"	TRUE
"Ἀχαιίς"	10	26512	"outside-lxx-nt"	TRUE
"Ἀχέρραι"	10	26513	"outside-lxx-nt"	TRUE
"ΑΘΓ"	10	26514	"outside-lxx-nt"	TRUE
"ΑΜΒ"	10	26515	"outside-lxx-nt"	TRUE
"Αβδεναγω"	10	26516	"lxx-nt"	TRUE
"Αἰγιλιεύς"	10	26517	"outside-lxx-nt"	TRUE
"Αὐλητής"	10	26518	"outside-lxx-nt"	TRUE
"Αὐτόβουλος"	10	26519	"outside-lxx-nt"	TRUE
"Αὐτόμολος"	10	26520	"outside-lxx-nt"	TRUE
"ΒΓΖ"	10	26521	"outside-lxx-nt"	TRUE
"Βάβυς"	10	26522	"outside-lxx-nt"	TRUE
"Βαασά"	10	26523	"lxx-nt"	TRUE
"Βαιθσάν"	10	26524	"lxx-nt"	TRUE
"Βαλτασαρ"	10	26525	"lxx-nt"	TRUE
"Βαρνή"	10	26526	"lxx-nt"	TRUE
"Βελίαρ"	10	26527	"outside-lxx-nt"	TRUE
"Βερζελλί"	10	26528	"lxx-nt"	TRUE
"Βηρωσός"	10	26529	"outside-lxx-nt"	TRUE
"Βόαζος"	10	26530	"outside-lxx-nt"	TRUE
"Βοιωταρχία"	10	26531	"outside-lxx-nt"	TRUE
"ΓΔΗ"	10	26532	"outside-lxx-nt"	TRUE
"ΓΘΑ"	10	26533	"outside-lxx-nt"	TRUE
"Γαδαρεύς"	10	26534	"outside-lxx-nt"	TRUE
"Γαδρώσιοι"	10	26535	"outside-lxx-nt"	TRUE
"Γαλγάλ"	10	26536	"lxx-nt"	TRUE
"Γαλήνη"	10	26537	"outside-lxx-nt"	TRUE
"Γαμαλιήλ"	10	26538	"lxx-nt"	TRUE
"Γανδαρίδης"	10	26539	"outside-lxx-nt"	TRUE
"Γέργις"	10	26540	"outside-lxx-nt"	TRUE
"Γελβουέ"	10	26541	"lxx-nt"	TRUE
"Γιζί"	10	26542	"lxx-nt"	TRUE
"Γογγύλος"	10	26543	"outside-lxx-nt"	TRUE
"Γολίαθος"	10	26544	"outside-lxx-nt"	TRUE
"Γρύλος"	10	26545	"outside-lxx-nt"	TRUE
"Γυρτών"	10	26546	"outside-lxx-nt"	TRUE
"Γ∠Β"	10	26547	"outside-lxx-nt"	TRUE
"ΔΓΒ"	10	26548	"outside-lxx-nt"	TRUE
"ΔΨ"	10	26549	"outside-lxx-nt"	TRUE
"Δαλιδά"	10	26550	"lxx-nt"	TRUE
"Δαμαγόρας"	10	26551	"outside-lxx-nt"	TRUE
"Δαμόξενος"	10	26552	"outside-lxx-nt"	TRUE
"Δαμοτέλης"	10	26553	"outside-lxx-nt"	TRUE
"Δεβλαθά"	10	26554	"lxx-nt"	TRUE
"Δεῖνα"	10	26555	"lxx-nt"	TRUE
"Δειρή"	10	26556	"outside-lxx-nt"	TRUE
"Δελφίνιος"	10	26557	"outside-lxx-nt"	TRUE
"Δερκύλος"	10	26558	"outside-lxx-nt"	TRUE
"Δημάρετος"	10	26559	"outside-lxx-nt"	TRUE
"Δίνων"	10	26560	"outside-lxx-nt"	TRUE
"Δορκάς"	10	26561	"lxx-nt"	TRUE
"Δρυάς"	10	26562	"outside-lxx-nt"	TRUE
"Δυσαύλης"	10	26563	"outside-lxx-nt"	TRUE
"Δώτιον"	10	26564	"outside-lxx-nt"	TRUE
"Ἔκλεκτος"	10	26565	"outside-lxx-nt"	TRUE
"Ἔλυμος"	10	26566	"outside-lxx-nt"	TRUE
"Ἔσδρα"	10	26567	"lxx-nt"	TRUE
"Ἔχιδνα"	10	26568	"outside-lxx-nt"	TRUE
"Ἐγώ"	10	26569	"lxx-nt"	TRUE
"Ἐθθί"	10	26570	"lxx-nt"	TRUE
"Ἐλυμαΐς"	10	26571	"lxx-nt"	TRUE
"Ἐπεί"	10	26572	"outside-lxx-nt"	TRUE
"Ἐπήρατος"	10	26573	"outside-lxx-nt"	TRUE
"Ἐπινομίς"	10	26574	"outside-lxx-nt"	TRUE
"Ἐπιφανεύς"	10	26575	"lxx-nt"	TRUE
"Ἐπιχάρας"	10	26576	"outside-lxx-nt"	TRUE
"Ἐρυξώ"	10	26577	"outside-lxx-nt"	TRUE
"Ἐσσήν"	10	26578	"outside-lxx-nt"	TRUE
"Ἑλικωνιάδες"	10	26579	"outside-lxx-nt"	TRUE
"Ἑσρώμ"	10	26580	"lxx-nt"	TRUE
"Ἑτοιμοκλῆς"	10	26581	"outside-lxx-nt"	TRUE
"ΕΔΓ"	10	26582	"outside-lxx-nt"	TRUE
"ΕΖΗΘΚ"	10	26583	"outside-lxx-nt"	TRUE
"ΕΖΗΘΝ"	10	26584	"outside-lxx-nt"	TRUE
"Εὔδαμος"	10	26585	"outside-lxx-nt"	TRUE
"Εὔμαχος"	10	26586	"outside-lxx-nt"	TRUE
"Εὐάγγελος"	10	26587	"outside-lxx-nt"	TRUE
"Εὐθυμένης"	10	26588	"outside-lxx-nt"	TRUE
"Εὐρυπωντίδης"	10	26589	"outside-lxx-nt"	TRUE
"Εὐρωπιακός"	10	26590	"outside-lxx-nt"	TRUE
"Εὐτελίδης"	10	26591	"outside-lxx-nt"	TRUE
"ΖΑΓ"	10	26592	"outside-lxx-nt"	TRUE
"ΖΓΕ"	10	26593	"outside-lxx-nt"	TRUE
"ΖΔΓ"	10	26594	"outside-lxx-nt"	TRUE
"ΖΙ"	10	26595	"outside-lxx-nt"	TRUE
"ΖΦ"	10	26596	"outside-lxx-nt"	TRUE
"Ζάγκλη"	10	26597	"outside-lxx-nt"	TRUE
"Ἠλίς"	10	26598	"outside-lxx-nt"	TRUE
"Ἠλιακός"	10	26599	"outside-lxx-nt"	TRUE
"Ἡγησιάναξ"	10	26600	"outside-lxx-nt"	TRUE
"Ἡροφίλαος"	10	26601	"outside-lxx-nt"	TRUE
"ΘΚΖ"	10	26602	"outside-lxx-nt"	TRUE
"Θέρμον"	10	26603	"outside-lxx-nt"	TRUE
"Θέσπεια"	10	26604	"outside-lxx-nt"	TRUE
"Θεισόη"	10	26605	"outside-lxx-nt"	TRUE
"Θεογονία"	10	26606	"outside-lxx-nt"	TRUE
"Θεοδόσιος"	10	26607	"outside-lxx-nt"	TRUE
"Θεοπάτρη"	10	26608	"outside-lxx-nt"	TRUE
"Θράκιος"	10	26609	"outside-lxx-nt"	TRUE
"Θυάτειρα"	10	26610	"lxx-nt"	TRUE
"Θυνιάς"	10	26611	"outside-lxx-nt"	TRUE
"Ἴδμων"	10	26612	"outside-lxx-nt"	TRUE
"Ἴκκος"	10	26613	"outside-lxx-nt"	TRUE
"Ἴσιον"	10	26614	"outside-lxx-nt"	TRUE
"Ἴσμαρος"	10	26615	"outside-lxx-nt"	TRUE
"Ἰάρεδ"	10	26616	"lxx-nt"	TRUE
"Ἰεβούς"	10	26617	"lxx-nt"	TRUE
"Ἰεθέρ"	10	26618	"lxx-nt"	TRUE
"Ἰλισός"	10	26619	"outside-lxx-nt"	TRUE
"Ἰουδήθ"	10	26620	"outside-lxx-nt"	TRUE
"Ἰσιακός"	10	26621	"outside-lxx-nt"	TRUE
"Ἵμερος"	10	26622	"outside-lxx-nt"	TRUE
"Ἱμίλκων"	10	26623	"outside-lxx-nt"	TRUE
"Ἱππαρχία"	10	26624	"outside-lxx-nt"	TRUE
"Ἱππικός"	10	26625	"outside-lxx-nt"	TRUE
"Ἱππόμαχος"	10	26626	"outside-lxx-nt"	TRUE
"Ἱππώνειον"	10	26627	"outside-lxx-nt"	TRUE
"Ἱστορικός"	10	26628	"outside-lxx-nt"	TRUE
"ΚΑΒ"	10	26629	"outside-lxx-nt"	TRUE
"Καλαύρεια"	10	26630	"outside-lxx-nt"	TRUE
"Καλαυρεία"	10	26631	"outside-lxx-nt"	TRUE
"Καλλίβιος"	10	26632	"outside-lxx-nt"	TRUE
"Καρποκράτης"	10	26633	"outside-lxx-nt"	TRUE
"Κεβρήν"	10	26634	"outside-lxx-nt"	TRUE
"Κερεάλιος"	10	26635	"outside-lxx-nt"	TRUE
"Κηφισιεύς"	10	26636	"outside-lxx-nt"	TRUE
"Κικιννάτος"	10	26637	"outside-lxx-nt"	TRUE
"Κιμβρικός"	10	26638	"outside-lxx-nt"	TRUE
"Κλεόνικος"	10	26639	"outside-lxx-nt"	TRUE
"Κλεομέδων"	10	26640	"outside-lxx-nt"	TRUE
"Κλουσῖνος"	10	26641	"outside-lxx-nt"	TRUE
"Κλῶθες"	10	26642	"outside-lxx-nt"	TRUE
"Κοδρίδης"	10	26643	"outside-lxx-nt"	TRUE
"Κοῖος"	10	26644	"outside-lxx-nt"	TRUE
"Κομανός"	10	26645	"outside-lxx-nt"	TRUE
"Κοσσαῖοι"	10	26646	"outside-lxx-nt"	TRUE
"Κρεώφυλος"	10	26647	"outside-lxx-nt"	TRUE
"Κρηνίς"	10	26648	"outside-lxx-nt"	TRUE
"Κρομμυών"	10	26649	"outside-lxx-nt"	TRUE
"Κρονικός"	10	26650	"outside-lxx-nt"	TRUE
"Κύχρευς"	10	26651	"outside-lxx-nt"	TRUE
"Κυδαθηναιεύς"	10	26652	"outside-lxx-nt"	TRUE
"Κυθήρα"	10	26653	"outside-lxx-nt"	TRUE
"Κυπαρισσία"	10	26654	"outside-lxx-nt"	TRUE
"Κυπρογενής"	10	26655	"outside-lxx-nt"	TRUE
"Λάαρχος"	10	26656	"outside-lxx-nt"	TRUE
"Λαβεών"	10	26657	"outside-lxx-nt"	TRUE
"Λαβίηνος"	10	26658	"outside-lxx-nt"	TRUE
"Λαίνας"	10	26659	"outside-lxx-nt"	TRUE
"Λαιβῖνος"	10	26660	"outside-lxx-nt"	TRUE
"Λαιτώριος"	10	26661	"outside-lxx-nt"	TRUE
"Λαμπιτώ"	10	26662	"outside-lxx-nt"	TRUE
"Λαμπροκλῆς"	10	26663	"outside-lxx-nt"	TRUE
"Λέρνος"	10	26664	"outside-lxx-nt"	TRUE
"Λεόννατος"	10	26665	"outside-lxx-nt"	TRUE
"Λεύκοφρυς"	10	26666	"outside-lxx-nt"	TRUE
"Λευκαδία"	10	26667	"outside-lxx-nt"	TRUE
"Λιγυστική"	10	26668	"outside-lxx-nt"	TRUE
"Λινδίοι"	10	26669	"outside-lxx-nt"	TRUE
"Λόγγος"	10	26670	"outside-lxx-nt"	TRUE
"Λόλλιος"	10	26671	"outside-lxx-nt"	TRUE
"Λοκόμων"	10	26672	"outside-lxx-nt"	TRUE
"Λουκιάν"	10	26673	"outside-lxx-nt"	TRUE
"Λύρκος"	10	26674	"outside-lxx-nt"	TRUE
"Λυκιακός"	10	26675	"outside-lxx-nt"	TRUE
"Λυσίθεος"	10	26676	"outside-lxx-nt"	TRUE
"ΜΜ"	10	26677	"outside-lxx-nt"	TRUE
"Μαῖσα"	10	26678	"outside-lxx-nt"	TRUE
"Μαιμακτηριών"	10	26679	"outside-lxx-nt"	TRUE
"Μακκαβαικός"	10	26680	"outside-lxx-nt"	TRUE
"Μανδάνη"	10	26681	"outside-lxx-nt"	TRUE
"Μαράκανδα"	10	26682	"outside-lxx-nt"	TRUE
"Μαρέη"	10	26683	"outside-lxx-nt"	TRUE
"Μαρμαρίδης"	10	26684	"outside-lxx-nt"	TRUE
"Μασανάσσης"	10	26685	"outside-lxx-nt"	TRUE
"Μέναιχμος"	10	26686	"outside-lxx-nt"	TRUE
"Μεγιστίας"	10	26687	"outside-lxx-nt"	TRUE
"Μελάντης"	10	26688	"outside-lxx-nt"	TRUE
"Μελαμπόδης"	10	26689	"outside-lxx-nt"	TRUE
"Μενοίτης"	10	26690	"outside-lxx-nt"	TRUE
"Μενοιτιάδης"	10	26691	"outside-lxx-nt"	TRUE
"Μεσωγίς"	10	26692	"outside-lxx-nt"	TRUE
"Μεταγειτνιών"	10	26693	"outside-lxx-nt"	TRUE
"Μίδεια"	10	26694	"outside-lxx-nt"	TRUE
"Μιθροβαρζάνης"	10	26695	"outside-lxx-nt"	TRUE
"Μικίων"	10	26696	"outside-lxx-nt"	TRUE
"Μνεῦις"	10	26697	"outside-lxx-nt"	TRUE
"Μόρυχος"	10	26698	"outside-lxx-nt"	TRUE
"Μοιραγένης"	10	26699	"outside-lxx-nt"	TRUE
"Μοιροκλῆς"	10	26700	"outside-lxx-nt"	TRUE
"Μούμμιος"	10	26701	"outside-lxx-nt"	TRUE
"Μουκιανός"	10	26702	"outside-lxx-nt"	TRUE
"Μουσηγέτης"	10	26703	"outside-lxx-nt"	TRUE
"Μυῖα"	10	26704	"outside-lxx-nt"	TRUE
"Μυρίανδρος"	10	26705	"outside-lxx-nt"	TRUE
"ΝΓ"	10	26706	"outside-lxx-nt"	TRUE
"ΝΣ"	10	26707	"outside-lxx-nt"	TRUE
"Ναγέβ"	10	26708	"lxx-nt"	TRUE
"Νεβρώδ"	10	26709	"lxx-nt"	TRUE
"Νεβρών"	10	26710	"outside-lxx-nt"	TRUE
"Νεκτάναβις"	10	26711	"outside-lxx-nt"	TRUE
