"cluster_id"	"lemma"	"intracluster_fit_percentage"
5	"ἀφύλακτος"	82.8
5	"διαράσσω"	82.2
5	"ἀκλεής"	81.6
5	"χαλκεῖον"	81
5	"ἐπιχαίρω"	80.5
5	"διεγείρω"	79.9
5	"κλέω"	79.3
5	"Γαλατικός"	78.7
5	"ὠδίς"	78.2
5	"καταπαλαίω"	77.6
5	"ἀπογίγνομαι"	77
5	"χιλιαρχία"	76.4
5	"ἀδοξέω"	75.9
5	"διαπείρω"	75.3
5	"ὡραίζω"	74.7
5	"παραθαρσύνω"	74.1
5	"συνέψω"	73.6
5	"Ἀμμανίτης"	73
5	"ἀθυμέω"	72.4
5	"ἀδημονέω"	71.8
5	"τριακάς"	71.3
5	"μυέω"	70.7
5	"ἀσινής"	70.1
5	"ἀθεώρητος"	69.5
5	"Κεγχρεαί"	69
5	"κατάσσω"	68.4
5	"διοράω"	67.8
5	"παρεπιδείκνυμαι"	67.2
5	"συναναμείγνυμι"	66.7
5	"ἐπεύχομαι"	66.1
5	"ἀντιπαρατάσσομαι"	65.5
5	"πλέγμα"	64.9
5	"τριέτης"	64.4
5	"ἀποβιάζομαι"	63.8
5	"συνευδοκέω"	63.2
5	"αἴθριος"	62.6
5	"ἀμαυρός"	62.1
5	"ἐκμετρέω"	61.5
5	"τακτικός"	60.9
5	"διαπνέω"	60.3
5	"θεριστής"	59.8
5	"διακαρτερέω"	59.2
5	"ἀνακαθίζω"	58.6
5	"προσοχή"	58
5	"ἀνοικοδομέω"	57.5
5	"Νότος"	56.9
5	"κατεάσσω"	56.3
5	"θυμιατήριον"	55.7
5	"συρράπτω"	55.2
5	"κατεύχομαι"	54.6
5	"οἰνόχοος"	54
5	"φαρμακεία"	53.4
5	"κοντός"	52.9
5	"ἁγιστεία"	52.3
5	"ξενιτεία"	51.7
5	"ἱερατικός"	51.1
5	"ὠδίνω"	50.6
5	"βαπτός"	50
5	"συνδυάζω"	49.4
5	"διοικητής"	48.9
5	"ἐλάτη"	48.3
5	"μεγαλόφωνος"	47.7
5	"ὑλακτέω"	47.1
5	"καταξηραίνω"	46.6
5	"ἐπισάττω"	46
5	"ἑπτάμηνος"	45.4
5	"ἀμαυρόω"	44.8
5	"ἀποποιέω"	44.3
5	"ἐμπιστεύω"	43.7
5	"ἰχθυηρός"	43.1
5	"οὐραγέω"	42.5
5	"Βαιτυλούα"	42
5	"ἀσμενίζω"	41.4
5	"μηθείς"	40.8
5	"Ἐπαίνετος"	40.2
5	"θαλλός"	39.7
5	"ἐξέγερσις"	39.1
5	"δειλόομαι"	38.5
5	"ἔξαλλος"	37.9
5	"προνοοῦμαι"	37.4
5	"δίδημι"	36.8
5	"δέσμη"	36.2
5	"φιλοπονέω"	35.6
5	"χειραγωγέω"	35.1
5	"ἀντιπαράγω"	34.5
5	"Αἰθάν"	33.9
5	"ἐξισχύω"	33.3
5	"Ἄλκιμος"	32.8
5	"Ὠρίων"	32.2
5	"ὀφειλέω"	31.6
5	"ἀπαραπόδιστος"	31
5	"σειρήν"	30.5
5	"ἐξωτέρω"	29.9
5	"ἐξόμνυμι"	29.3
5	"ἐξουδένωσις"	28.7
5	"Ἀσσυρία"	28.2
5	"καταλεαίνω"	27.6
5	"ἐγκαρτερέω"	27
5	"προσεγγίζω"	26.4
5	"Ἱεροβάαλ"	25.9
5	"σωρηδόν"	25.3
5	"ἄλαλος"	24.7
5	"ἀλοάω"	24.1
5	"ἆτος"	23.6
5	"ἀγοραστής"	23
5	"πίναξ"	22.4
5	"ἀπαναίνομαι"	21.8
5	"περκάζω"	21.3
5	"πελεκάν"	20.7
5	"θρόμβος"	20.1
5	"Ναβουζαρδάν"	19.5
5	"ὑπεραφανέω"	19
5	"ἀνεξέλεγκτος"	18.4
5	"νυμφαγωγός"	17.8
5	"ἐπιδέξιος"	17.2
5	"φαλακρός"	16.7
5	"λιμώσσω"	16.1
5	"πάρεργος"	15.5
5	"ἐξεργαστικός"	14.9
5	"Ἀράδιος"	14.4
5	"ἐρυσίβη"	13.8
5	"Σαάρ"	13.2
5	"ἐλάττωμα"	12.6
5	"ἀναπείρω"	12.1
5	"ἀλήθω"	11.5
5	"ἀλέκτωρ"	10.9
5	"σμῖλαξ"	10.3
5	"ὁδοιπόρος"	9.8
5	"στόρνυμι"	9.2
5	"ἀροτήρ"	8.6
5	"διαστράπτω"	8
5	"θροέω"	7.5
5	"ἐκπλάσσω"	6.9
5	"Ιουδα"	6.3
5	"φαρμακεύω"	5.7
5	"κράσπεδον"	5.2
5	"σπλαγχνίζομαι"	4.6
5	"ἀπελέκητος"	4
5	"ἀστρολόγος"	3.4
5	"ἐνσείω"	2.9
5	"Ἰωσεδέκ"	2.3
5	"Ἠμάθ"	1.7
5	"Νεφθαλίμ"	1.1
5	"εὐεργέτημα"	0.6
5	"ψευδομαρτυρέω"	0
6	"συντυγχάνω"	100
6	"καταστέλλω"	99.4
6	"ὑπαντάω"	98.8
6	"μεταστρέφω"	98.2
6	"χαρίεις"	97.6
6	"ἀστεῖος"	97
6	"ἡσυχῇ"	96.4
6	"φθέγμα"	95.8
6	"ἀναπέμπω"	95.2
6	"ἐξαγγέλλω"	94.6
6	"ἐπισπεύδω"	94
6	"μειδιάω"	93.5
6	"ὑπέρχομαι"	92.9
6	"συναντάω"	92.3
6	"ἀσχήμων"	91.7
6	"παρορμάω"	91.1
6	"διόλλυμι"	90.5
6	"ἀναβολή"	89.9
6	"ἐπαείδω"	89.3
6	"δακρύω"	88.7
6	"ἐκτρέπω"	88.1
6	"νεανικός"	87.5
6	"εὐσχήμων"	86.9
6	"σκολιός"	86.3
6	"καθάπτω"	85.7
6	"ἀποστροφή"	85.1
6	"διαπίπτω"	84.5
6	"κατηφής"	83.9
6	"ὑποχωρέω"	83.3
6	"ἱλαρός"	82.7
6	"εὐωχία"	82.1
6	"κατεργάζομαι"	81.5
6	"Μελίτη"	81
6	"ἐπεγείρω"	80.4
6	"προπίπτω"	79.8
6	"ἁγνεία"	79.2
6	"ἐπακούω"	78.6
6	"ζωός"	78
6	"παραμυθία"	77.4
6	"χειμέριος"	76.8
6	"πηδάω"	76.2
6	"διασκεδάννυμι"	75.6
6	"τερπνός"	75
6	"δελεάζω"	74.4
6	"φαιδρός"	73.8
6	"ὀλοφύρομαι"	73.2
6	"ἐπιβλέπω"	72.6
6	"χέω"	72
6	"φιλοπονία"	71.4
6	"στένω"	70.8
6	"ἰάζω"	70.2
6	"ἀργία"	69.6
6	"εὐμενής"	69
6	"καθότι"	68.5
6	"ἐπιστρατεύω"	67.9
6	"ἀράομαι"	67.3
6	"καταρρέω"	66.7
6	"καταφεύγω"	66.1
6	"προκαλέω"	65.5
6	"ἀναφέρω"	64.9
6	"ἐπιβοηθέω"	64.3
6	"κατασιωπάω"	63.7
6	"ἀπαλλοτριόω"	63.1
6	"ἐπιτίμησις"	62.5
6	"ἀνδρώδης"	61.9
6	"ἐπελπίζω"	61.3
6	"περιλείπομαι"	60.7
6	"ἐκχέω"	60.1
6	"ἐξαιτέω"	59.5
6	"συγκινέω"	58.9
6	"Καί"	58.3
6	"ἀπάγχω"	57.7
6	"κρατύνω"	57.1
6	"ἄρουρα"	56.5
6	"χρονίζω"	56
6	"ὑδρεύω"	55.4
6	"ἀφομοιόω"	54.8
6	"ὑδρία"	54.2
6	"ἀντίληψις"	53.6
6	"σπένδω"	53
6	"ὁμορέω"	52.4
6	"πλοκή"	51.8
6	"νομή"	51.2
6	"κάπτω"	50.6
6	"οἶκτος"	50
6	"ῥυθμίζω"	49.4
6	"πρόκλησις"	48.8
6	"καλύπτω"	48.2
6	"διαστροφή"	47.6
6	"ἱκέτης"	47
6	"πάσσω"	46.4
6	"ἐπονείδιστος"	45.8
6	"χορδή"	45.2
6	"βοηθός"	44.6
6	"φλέγω"	44
6	"ἐπικαλέω"	43.5
6	"κοίτη"	42.9
6	"διαστρέφω"	42.3
6	"δάκρυον"	41.7
6	"βλέμμα"	41.1
6	"ὀδυνηρός"	40.5
6	"Σωτήρ"	39.9
6	"ἅλλομαι"	39.3
6	"πρᾶσις"	38.7
6	"δυσφημία"	38.1
6	"χέρσος"	37.5
6	"ξύω"	36.9
6	"ἵλαος"	36.3
6	"πολυήμερος"	35.7
6	"εὔψυχος"	35.1
6	"ἀφόρητος"	34.5
6	"ἕρπω"	33.9
6	"ὅμηρος"	33.3
6	"νεκρόω"	32.7
6	"κάνθαρος"	32.1
6	"ἀποπίπτω"	31.5
6	"ξενία"	31
6	"ἐκκλίνω"	30.4
6	"στάζω"	29.8
6	"χειροτονία"	29.2
6	"εὐπρεπής"	28.6
6	"ζωγρέω"	28
6	"θάλλω"	27.4
6	"Ἀχαΐα"	26.8
6	"ἀπανίστημι"	26.2
6	"ὡσεί"	25.6
6	"χυτός"	25
6	"ἐξεγείρω"	24.4
6	"ἀγκάλη"	23.8
6	"μεγαλύνω"	23.2
6	"χοῦς"	22.6
6	"σπονδή"	22
6	"ἑστία"	21.4
6	"Κεϊλά"	20.8
6	"πρωΐα"	20.2
6	"ἀποπηδάω"	19.6
6	"εὐλογία"	19
6	"ψιλόω"	18.5
6	"δέησις"	17.9
6	"ἐνακόσιοι"	17.3
6	"ἐρεύγομαι"	16.7
6	"ἀνοχή"	16.1
6	"ἔκλευκος"	15.5
6	"ἄκλητος"	14.9
6	"ἐρύθημα"	14.3
6	"κατάρα"	13.7
6	"ταπείνωσις"	13.1
6	"ἐμπνέω"	12.5
6	"κατάβασις"	11.9
6	"συμπέμπω"	11.3
6	"πολλαπλασίων"	10.7
6	"ἔποψ"	10.1
6	"ξένιος"	9.5
6	"Σουσίς"	8.9
6	"νηστεία"	8.3
6	"εἰσακούω"	7.7
6	"κατανύσσομαι"	7.1
6	"ὀρθρίζω"	6.5
6	"κάνεον"	6
6	"ὑμέναιος"	5.4
6	"ἔλεος"	4.8
6	"μηρυκάζω"	4.2
6	"γενεά"	3.6
6	"πατρῷος"	3
6	"χοῖνιξ"	2.4
6	"μελῳδός"	1.8
6	"οὐδός"	1.2
6	"ὑπερασπιστής"	0.6
6	"καταπέτομαι"	0
7	"διαφλέγω"	100
7	"τεσσαρακονταδύο"	99.4
7	"συσφίγγω"	98.8
7	"ἀκοίμητος"	98.2
7	"ἄλσις"	97.6
7	"Κλήμης"	97
7	"ἐνευφραίνω"	96.3
7	"κύπρος"	95.7
7	"συμπαρακαλέω"	95.1
7	"λιτανεύω"	94.5
7	"σπίλος"	93.9
7	"κρουνηδόν"	93.3
7	"ὕσσωπον"	92.7
7	"εὐανδρία"	92.1
7	"ἄρκος"	91.5
7	"καθαγιάζω"	90.9
7	"Ἱέραξ"	90.2
7	"αἱρετίζω"	89.6
7	"Νεεμίας"	89
7	"Ἰέθ"	88.4
7	"βρόμος"	87.8
7	"προσαναπαύω"	87.2
7	"μακρόθυμος"	86.6
7	"Ναγέβ"	86
7	"κυλικεῖον"	85.4
7	"βόστρυχος"	84.8
7	"πεποίθησις"	84.1
7	"χαμαιπετής"	83.5
7	"σπονδεῖον"	82.9
7	"προσόχθισμα"	82.3
7	"νεόκτιστος"	81.7
7	"φιλάγαθος"	81.1
7	"συνεφίημι"	80.5
7	"ἐπαναμιμνῄσκω"	79.9
7	"ἐσχατόγηρος"	79.3
7	"λατόμος"	78.7
7	"ἐπιστέφω"	78
7	"ἀδάμαστος"	77.4
7	"τορευτής"	76.8
7	"Φούδ"	76.2
7	"ἐπιθυμητής"	75.6
7	"εὐτεκνία"	75
7	"σεβάζομαι"	74.4
7	"νυσταγμός"	73.8
7	"ἀνορύσσω"	73.2
7	"Μαναήμ"	72.6
7	"Μαριάμ"	72
7	"Σηλώ"	71.3
7	"ὑποστρώννυμι"	70.7
7	"Ἰαΐρ"	70.1
7	"ἐπενδύτης"	69.5
7	"προσραίνω"	68.9
7	"σκολιότης"	68.3
7	"εὔοδος"	67.7
7	"Γόρτυνα"	67.1
7	"παλαιότης"	66.5
7	"πορνεῖον"	65.9
7	"Χοδολλογομόρ"	65.2
7	"συμπροπέμπω"	64.6
7	"Ἰόπη"	64
7	"κερατίνης"	63.4
7	"κισσάω"	62.8
7	"καταδέομαι"	62.2
7	"Σαλήμ"	61.6
7	"κατατρώγω"	61
7	"γαζοφύλαξ"	60.4
7	"κόνυζα"	59.8
7	"προσπαρακαλέω"	59.1
7	"στρέμμα"	58.5
7	"δουλαγωγέω"	57.9
7	"πηδαλιουχέω"	57.3
7	"ἔντρομος"	56.7
7	"ὁρκωμοσία"	56.1
7	"Ἀσαΐας"	55.5
7	"Ἄχαρ"	54.9
7	"Φασγά"	54.3
7	"χρηματιστήριον"	53.7
7	"ράβδον"	53
7	"κρεμάω"	52.4
7	"Βῆλος"	51.8
7	"καταπαίζω"	51.2
7	"τριακονταπέντε"	50.6
7	"ἐπαρήγω"	50
7	"κάτοικος"	49.4
7	"εὐγνωμοσύνη"	48.8
7	"ξανθίζω"	48.2
7	"γηράω"	47.6
7	"δράσσομαι"	47
7	"μολόχη"	46.3
7	"Θοβέλ"	45.7
7	"πάνσοφος"	45.1
7	"ἀντίψυχος"	44.5
7	"βολίς"	43.9
7	"μυκτηρισμός"	43.3
7	"ὀλολύζω"	42.7
7	"αἴτημα"	42.1
7	"πάχνη"	41.5
7	"ὁμαλίζω"	40.9
7	"κραιπαλάω"	40.2
7	"Μασσηφάθ"	39.6
7	"Θαρσί"	39
7	"Σεμεΐ"	38.4
7	"ἐλεγμός"	37.8
7	"προβλέπω"	37.2
7	"Σισάρα"	36.6
7	"Βηθσαϊδάν"	36
7	"συντριβή"	35.4
7	"ἐδαφίζω"	34.8
7	"τρίμηνος"	34.1
7	"Ἀερμών"	33.5
7	"ἔπαρμα"	32.9
7	"καταπάλτης"	32.3
7	"μοχθέω"	31.7
7	"ἐπιγαμβρεύω"	31.1
7	"ἐπικαταράομαι"	30.5
7	"μίανσις"	29.9
7	"εὐθαλέω"	29.3
7	"περικείρω"	28.7
7	"Γαβάηλος"	28
7	"συμβουλευτής"	27.4
7	"Ἐμμήρ"	26.8
7	"ἐγγίων"	26.2
7	"σής"	25.6
7	"πανουργεύομαι"	25
7	"Ἀδωνιβεζέκ"	24.4
7	"Ναδάβ"	23.8
7	"θραῦσις"	23.2
7	"λουτήρ"	22.6
7	"Ζά"	22
7	"νωθρότης"	21.3
7	"ῥαντός"	20.7
7	"κατευφημέω"	20.1
7	"Ζίφ"	19.5
7	"συνεσθίω"	18.9
7	"πρόλοβος"	18.3
7	"φυρμός"	17.7
7	"πλανῆτις"	17.1
7	"σύσσωμος"	16.5
7	"ἀρχιτεκτονέω"	15.9
7	"Χιράμ"	15.2
7	"συσταυρόομαι"	14.6
7	"Σεπφώρ"	14
7	"ἐκτίλλω"	13.4
7	"Ἀδαΐας"	12.8
7	"παλαιστή"	12.2
7	"ψωμίζω"	11.6
7	"νησίον"	11
7	"ἀντιδοξέω"	10.4
7	"τετρακοσιοστός"	9.8
7	"πύθων"	9.1
7	"ὀλέκω"	8.5
7	"κεράτιον"	7.9
7	"Ῥαχήλ"	7.3
7	"Ἀμβράμ"	6.7
7	"Ἰαβίν"	6.1
7	"Μοσόχ"	5.5
7	"ἱερόδουλος"	4.9
7	"φάγος"	4.3
7	"Γαβριήλ"	3.7
7	"λιθοβολέω"	3
7	"Λεία"	2.4
7	"κυριότης"	1.8
7	"κυπρίζω"	1.2
7	"Σενναάρ"	0.6
7	"ἅρπαγμα"	0
8	"καταβιβάζω"	100
8	"καταστέφω"	99.4
8	"ἀποχωρίζω"	98.8
8	"συνεξορμάω"	98.1
8	"ἀποκαίω"	97.5
8	"ὄζος"	96.9
8	"μετατρέπομαι"	96.3
8	"ἐμπηδάω"	95.7
8	"ἐπαφίημι"	95
8	"ἐξευμενίζω"	94.4
8	"βύω"	93.8
8	"συνηχέω"	93.2
8	"ἀλλοτρίωσις"	92.5
8	"δροσίζω"	91.9
8	"ἀκαρπία"	91.3
8	"Νάρκισσος"	90.7
8	"διακαθαίρω"	90.1
8	"ὑψαυχενέω"	89.4
8	"μιαιφονία"	88.8
8	"ἀγριόω"	88.2
8	"Ἀμβρί"	87.6
8	"περίκυκλος"	87
8	"μέλεος"	86.3
8	"ἐμπλόκιον"	85.7
8	"ἐγχείρημα"	85.1
8	"προσανάπτω"	84.5
8	"κενοδοξία"	83.9
8	"συνοίκησις"	83.2
8	"Ἰσμαῆλος"	82.6
8	"περιδέξιος"	82
8	"κέρκος"	81.4
8	"γλυκαίνω"	80.7
8	"ἀτιμόω"	80.1
8	"Βήλ"	79.5
8	"Ἀνανίας"	78.9
8	"πρώϊος"	78.3
8	"συναλίζω"	77.6
8	"εὐτολμία"	77
8	"Σῦρ"	76.4
8	"ὑπερασπίζω"	75.8
8	"ὀπισθότονος"	75.2
8	"γενεαλογία"	74.5
8	"ἐπάνωθεν"	73.9
8	"Ἀχιμᾶς"	73.3
8	"συναφίστημι"	72.7
8	"βροῦχος"	72
8	"Ἰσμαηλίτης"	71.4
8	"στροφεύς"	70.8
8	"ἐννέμω"	70.2
8	"Ναιμάν"	69.6
8	"Πασχώρ"	68.9
8	"συνείκω"	68.3
8	"ἠχώ"	67.7
8	"τρύγητος"	67.1
8	"βολή"	66.5
8	"δεκατρεῖς"	65.8
8	"Γεργεσαῖος"	65.2
8	"Ἐπαφρόδιτος"	64.6
8	"διακλέπτω"	64
8	"παντοδύναμος"	63.4
8	"πελεκίζω"	62.7
8	"ἴασπις"	62.1
8	"ἐκπολεμέω"	61.5
8	"νῖκος"	60.9
8	"ρἄρχομαι"	60.2
8	"νῶτος"	59.6
8	"σκάλλω"	59
8	"περιδέω"	58.4
8	"συνδοξάζω"	57.8
8	"συνῆλιξ"	57.1
8	"Βαανά"	56.5
8	"Πᾶς"	55.9
8	"γενεαλογέω"	55.3
8	"δυσσέβεια"	54.7
8	"ἐκκολυμβάω"	54
8	"ἀποσύρω"	53.4
8	"ζέα"	52.8
8	"Ἑλκανά"	52.2
8	"ἐντυχία"	51.6
8	"ὑποστήριγμα"	50.9
8	"ὁμόω"	50.3
8	"Δεῖνα"	49.7
8	"Βεροιαῖος"	49.1
8	"συμφερόντως"	48.4
8	"κρεμαστός"	47.8
8	"κατασκήνωσις"	47.2
8	"Σπανία"	46.6
8	"Δεσπότης"	46
8	"διαβάθρα"	45.3
8	"περικαθίζω"	44.7
8	"ἐπιλήθω"	44.1
8	"σταθμίον"	43.5
8	"διιστάω"	42.9
8	"κατακάλυμμα"	42.2
8	"ρίζαι"	41.6
8	"συμπολίτης"	41
8	"ἀντιμισθία"	40.4
8	"πτύσμα"	39.8
8	"μεγιστάν"	39.1
8	"στρεβλός"	38.5
8	"ἀντιστηρίζω"	37.9
8	"περίπτερος"	37.3
8	"γυρόω"	36.6
8	"μακρότης"	36
8	"ἀρχιερωσύνη"	35.4
8	"κανοῦν"	34.8
8	"Ὤρ"	34.2
8	"Ἐλιμέλεχ"	33.5
8	"διευλαβέομαι"	32.9
8	"Ἰωήλ"	32.3
8	"ἀναστατόω"	31.7
8	"σύγκοιτος"	31.1
8	"ἐξιππάζομαι"	30.4
8	"σπαίρω"	29.8
8	"Νέας"	29.2
8	"διαγωνιάω"	28.6
8	"συνεπιμαρτυρέω"	28
8	"σφάγιον"	27.3
8	"θυσίασμα"	26.7
8	"ἀνταλλάσσω"	26.1
8	"ἐπαραρίσκω"	25.5
8	"πολυωρέω"	24.8
8	"πενταετής"	24.2
8	"ὁλόκαυτος"	23.6
8	"ἀγορανομία"	23
8	"λάξ"	22.4
8	"ἐξισάζω"	21.7
8	"ἀνδροφονέω"	21.1
8	"ἀργυροκόπος"	20.5
8	"ῥύπος"	19.9
8	"μαμωνᾶς"	19.3
8	"προπορεύω"	18.6
8	"φιληκοία"	18
8	"Οὐριήλ"	17.4
8	"ἑσπερινός"	16.8
8	"προκαθηγέομαι"	16.1
8	"εὐστροφία"	15.5
8	"μολυσμός"	14.9
8	"Λοβενί"	14.3
8	"μηρία"	13.7
8	"Ἰθάμαρ"	13
8	"τριστάτης"	12.4
8	"Γαδαρηνός"	11.8
8	"Χελκίας"	11.2
8	"πρεσβυτέριον"	10.6
8	"Ῥαάβ"	9.9
8	"ἑκατόνταρχος"	9.3
8	"κολλυβιστής"	8.7
8	"ρύσις"	8.1
8	"Ναβουθαί"	7.5
8	"καταπηδάω"	6.8
8	"σκληροκαρδία"	6.2
8	"ὀνιδίνημι"	5.6
8	"ἀποκυλίνδω"	5
8	"ἀνθυφαιρέω"	4.3
8	"προσκυνητής"	3.7
8	"αἱμωδιάω"	3.1
8	"Χετταῖος"	2.5
8	"ἁσιύω"	1.9
8	"ὑφαντός"	1.2
8	"φύλαγμα"	0.6
8	"προσπορεύομαι"	0
9	"ἀνυπέρθετος"	100
9	"παμμιγής"	99.4
9	"ἐλάτινος"	98.7
9	"και"	98.1
9	"δαβίρ"	97.4
9	"εὐρωτιάω"	96.8
9	"κατασμικρύνω"	96.1
9	"συγκοινωνέω"	95.5
9	"ἐγκύπτω"	94.8
9	"καταστηρίζω"	94.2
9	"σχάζω"	93.5
9	"ἐμπλατύνω"	92.9
9	"ἐναγωνίζομαι"	92.2
9	"Μάκρων"	91.6
9	"προτρέχω"	90.9
9	"προσκυνάω"	90.3
9	"ὀψίζω"	89.6
9	"ζεστός"	89
9	"ἐνδελεχισμός"	88.3
9	"φιλόκοσμος"	87.7
9	"παρακατατίθημι"	87
9	"κατάπλοος"	86.4
9	"ζυγόω"	85.7
9	"αἰσχροκερδής"	85.1
9	"ὑποστολή"	84.4
9	"πλήκτης"	83.8
9	"καταμερίζω"	83.1
9	"πήλινος"	82.5
9	"διαπληκτίζομαι"	81.8
9	"Μύνδος"	81.2
9	"ἀνάλημμα"	80.5
9	"ἀναπλήρωσις"	79.9
9	"κολυμβήθρα"	79.2
9	"πολυπληθία"	78.6
9	"Καινή"	77.9
9	"μεγαλόδοξος"	77.3
9	"ἐμπαιγμός"	76.6
9	"κουστωδία"	76
9	"δικαίωσις"	75.3
9	"Ζαραΐ"	74.7
9	"ἀποσφενδονάω"	74
9	"Λυκαονία"	73.4
9	"μετοικία"	72.7
9	"μονόφθαλμος"	72.1
9	"θυρεοφόρος"	71.4
9	"μισθωτής"	70.8
9	"ἐννεακαίδεκα"	70.1
9	"πετροβόλος"	69.5
9	"τροφεῖα"	68.8
9	"ἐμπολεμέω"	68.2
9	"ὑπογραμμός"	67.5
9	"ματαιολογία"	66.9
9	"Ἕως"	66.2
9	"ράω"	65.6
9	"ἐπίκλητος"	64.9
9	"Σικιμίτης"	64.3
9	"φύτευμα"	63.6
9	"ἀθλοθετέω"	63
9	"παρεισφέρω"	62.3
9	"ὁπλοθήκη"	61.7
9	"ἀφασία"	61
9	"ράημα"	60.4
9	"ἀποσκοπεύω"	59.7
9	"ἐκδημία"	59.1
9	"ἀποθερίζω"	58.4
9	"αὐλαῖος"	57.8
9	"σαββατίζω"	57.1
9	"ὠμία"	56.5
9	"στρηνιάω"	55.8
9	"οἰκόδομος"	55.2
9	"εὔσπλαγχνος"	54.5
9	"πρωτογέννημα"	53.9
9	"Νασίβ"	53.2
9	"ἀργυρικός"	52.6
9	"Μασφά"	51.9
9	"στυγνός"	51.3
9	"ἀρχιερατεύω"	50.6
9	"Σαλομών"	50
9	"πρόπυλον"	49.4
9	"φερνή"	48.7
9	"ἀπάτωρ"	48.1
9	"καλλιέλαιος"	47.4
9	"ἐπιθανάτιος"	46.8
9	"περικοσμέω"	46.1
9	"Ἐννόμ"	45.5
9	"ἀβαρής"	44.8
9	"Ἀζώτιος"	44.2
9	"ἐναποσφραγίζω"	43.5
9	"εἰσβλέπω"	42.9
9	"Τώβιος"	42.2
9	"οἰκόνομος"	41.6
9	"Σιδωνία"	40.9
9	"ἀναβίωσις"	40.3
